year,Country,Points,language,ISO,gov_right1,gov_cent1,gov_left1,Youth,CultureGoodsExport,exp_percent_gdp,gdp_per_capita,agri_percent_gdp,ind_percent_gdp,manu_percent_gdp,serv_percent_gdp,pillar_ind,politicalattitude,youth_inrate,culturegoodsexp_inrate,points_grid,
2012,2012sf1,Hungary,52,Uralic,HU,74.69,0,0,9931925,0.74,86.10585895,12951,3.901350501,25.08346885,18.52070012,55.15364084,3,0,-0.005387392,0.013145304,1
2013,2013f,Hungary,84,Uralic,HU,80.3,0,0,9908798,0.73,85.5827753,13688,3.924971576,25.09969324,18.75193292,55.393854,3,0,-0.002328552,0.012893306,2
2013,2013sf2,Hungary,66,Uralic,HU,80.3,0,0,9908798,0.73,85.5827753,13688,3.924971576,25.09969324,18.75193292,55.393854,3,0,-0.002328552,0.012893306,2
2014,2014f,Hungary,143,Uralic,HU,69.15,0,0,9877365,0.78,87.28984981,14267,3.943558672,25.73900857,19.47489871,54.78397008,3,0,-0.003172231,0.01223146,3
2014,2014sf1,Hungary,127,Uralic,HU,69.15,0,0,9877365,0.78,87.28984981,14267,3.943558672,25.73900857,19.47489871,54.78397008,3,0,-0.003172231,0.01223146,3
2015,2015f,Hungary,19,Uralic,HU,72.73,0,0,9855571,0.67,87.59634721,12707,3.792589888,26.40388802,20.2311065,54.04544706,3,0,-0.002206459,0.0117382,0
2015,2015sf1,Hungary,67,Uralic,HU,72.73,0,0,9855571,0.67,87.59634721,12707,3.792589888,26.40388802,20.2311065,54.04544706,3,0,-0.002206459,0.0117382,2
2016,2016f,Hungary,108,Uralic,HU,72.73,0,0,9830485,0.65,86.4984189,13091,3.893801977,25.51819726,19.62584426,55.40223416,3,0,-0.002545362,0.010750241,1
2016,2016sf1,Hungary,197,Uralic,HU,72.73,0,0,9830485,0.65,86.4984189,13091,3.893801977,25.51819726,19.62584426,55.40223416,3,0,-0.002545362,0.010750241,2
2017,2017f,Hungary,200,Uralic,HU,75.53,0,0,9797561,0.63,86.01006845,14606,3.759895579,25.21960226,19.16622635,55.8600102,3,0,-0.003349174,0.008981057,3
2017,2017sf2,Hungary,231,Uralic,HU,75.53,0,0,9797561,0.63,86.01006845,14606,3.759895579,25.21960226,19.16622635,55.8600102,3,0,-0.003349174,0.008981057,3
2018,2018f,Hungary,93,Uralic,HU,76.92,0,0,9778371,0.67,83.88604125,16411,3.452624711,25.20923647,18.62523242,55.82179919,3,0,-0.001958651,0.008423043,1
2018,2018sf2,Hungary,111,Uralic,HU,76.92,0,0,9778371,0.67,83.88604125,16411,3.452624711,25.20923647,18.62523242,55.82179919,3,0,-0.001958651,0.008423043,1
2019,2019sf1,Hungary,94,Uralic,HU,80.82,0,0,9772756,0.57,82.28372372,16733,3.317313278,24.97426825,17.68010085,56.38827193,3,0,-0.000574227,,1
1994,1994f,Lithuania,0,Balto-Slavic,LI,0,0,100,,,,,,,,,NA,2,NA,NA,0
1999,1999f,Lithuania,13,Balto-Slavic,LI,59.47,13.93,0,,,32.41815873,3113,6.382887327,26.27825796,15.13736588,55.23581143,3,0,NA,NA,0
2001,2001f,Lithuania,35,Balto-Slavic,LI,25.34,42.86,14.09,,,44.09702212,3526,4.874298636,27.07565218,17.24665716,57.04625107,3,1,NA,NA,1
2002,2002f,Lithuania,12,Balto-Slavic,LI,0,42.86,28.57,,,47.40378474,4142,4.775131239,26.28262917,16.30783535,57.88832706,3,1,NA,NA,0
2003,2003f,Lithuania,5,Balto-Slavic,LI,0,36.97,34.46,,,46.22098408,5499,4.422853915,27.85768237,16.68874275,57.32051828,3,1,NA,NA,0
2004,2004sf,Lithuania,26,Balto-Slavic,LI,0,34.66,42.54,,,48.77135803,6700,4.172896884,29.58529598,18.24094609,56.70199058,3,2,NA,NA,1
2005,2005sf,Lithuania,17,Balto-Slavic,LI,0,14.29,85.71,,,55.12967803,7855,4.328519223,29.63997056,18.26509563,56.53365839,3,2,NA,NA,0
2006,2006f,Lithuania,162,Balto-Slavic,LI,6.54,6.22,87.24,,,57.03745487,9231,3.864244606,30.0299406,17.58897358,56.3545504,3,2,NA,NA,3
2006,2006sf,Lithuania,161,Balto-Slavic,LI,6.54,6.22,87.24,,,57.03745487,9231,3.864244606,30.0299406,17.58897358,56.3545504,3,2,NA,NA,3
2007,2007f,Lithuania,28,Balto-Slavic,LI,14.29,0,85.71,,,51.64121163,12285,3.475410668,29.6173077,15.9083629,56.68997914,3,2,NA,NA,0
2008,2008sf2,Lithuania,30,Balto-Slavic,LI,14.52,10.79,74.69,35356,,57.62132699,14945,3.283897121,29.22149854,15.71659972,57.24640124,3,2,NA,NA,0
2009,2009f,Lithuania,23,Balto-Slavic,LI,96.75,0,0,35589,,51.78930078,11821,2.536471055,25.09185871,15.11449133,62.57705177,3,0,0.006590112,NA,0
2009,2009sf2,Lithuania,66,Balto-Slavic,LI,96.75,0,0,35589,,51.78930078,11821,2.536471055,25.09185871,15.11449133,62.57705177,3,0,0.006590112,NA,1
2010,2010sf2,Lithuania,44,Balto-Slavic,LI,93.33,0,0,35894,,63.94235851,11988,3.023792715,26.19809785,16.92705382,60.72630168,3,0,0.008570064,NA,1
2011,2011f,Lithuania,63,Balto-Slavic,LI,93.33,0,0,36149,,72.88100891,14377,3.49019426,28.07874901,18.37551212,58.48361193,3,0,0.007104251,NA,1
2011,2011sf1,Lithuania,81,Balto-Slavic,LI,93.33,0,0,36149,,72.88100891,14377,3.49019426,28.07874901,18.37551212,58.48361193,3,0,0.007104251,NA,2
2012,2012f,Lithuania,70,Balto-Slavic,LI,88.96,0.36,4.37,36475,,78.22662823,14368,3.97945679,28.0159992,18.70759505,58.47656894,3,0,0.00901823,NA,2
2012,2012sf2,Lithuania,104,Balto-Slavic,LI,88.96,0.36,4.37,36475,,78.22662823,14368,3.97945679,28.0159992,18.70759505,58.47656894,3,0,0.00901823,NA,3
2013,2013f,Lithuania,17,Balto-Slavic,LI,13.33,6.67,80,36838,,78.66857331,15730,3.544920865,27.39489367,17.62737988,59.72910147,3,2,0.009952022,NA,0
2013,2013sf1,Lithuania,53,Balto-Slavic,LI,13.33,6.67,80,36838,,78.66857331,15730,3.544920865,27.39489367,17.62737988,59.72910147,3,2,0.009952022,NA,1
2014,2014sf2,Lithuania,36,Balto-Slavic,LI,13.33,4.88,81.79,37129,,72.27042519,16551,3.423190601,27.50772382,17.37258678,59.49970738,3,2,0.007899452,NA,1
2015,2015f,Lithuania,30,Balto-Slavic,LI,13.33,0,86.67,37366,,68.77764073,14258,3.42067512,26.71806,17.21172275,59.90501771,3,2,0.006383151,NA,1
2015,2015sf2,Lithuania,67,Balto-Slavic,LI,13.33,0,86.67,37366,,68.77764073,14258,3.42067512,26.71806,17.21172275,59.90501771,3,2,0.006383151,NA,2
2016,2016f,Lithuania,200,Balto-Slavic,LI,12.64,0,87.36,37622,,67.58738306,14998,3.108761353,25.94471536,16.89736775,60.93660605,3,2,0.006851148,NA,2
2016,2016sf2,Lithuania,222,Balto-Slavic,LI,12.64,0,87.36,37622,,67.58738306,14998,3.108761353,25.94471536,16.89736775,60.93660605,3,2,0.006851148,NA,3
2017,2017sf2,Lithuania,42,Balto-Slavic,LI,0,0,100,37810,,73.59516374,16844,3.50751155,25.89634329,16.97086195,60.43812683,3,2,0.004997076,NA,0
2018,2018f,Lithuania,181,Balto-Slavic,LI,0,0,100,38114,,75.24534101,19167,2.881132558,25.63155199,16.58815272,61.40383731,3,2,0.008040201,NA,2
2018,2018sf1,Lithuania,119,Balto-Slavic,LI,0,0,100,38114,,75.24534101,19167,2.881132558,25.63155199,16.58815272,61.40383731,3,2,0.008040201,NA,1
2019,2019sf2,Lithuania,89,Balto-Slavic,LI,0,5.37,94.63,38378,,77.4334461,19555,3.223231745,25.2502266,16.10947342,61.36656767,3,2,0.006926589,NA,1
1994,1994f,Poland,166,Balto-Slavic,PO,0,0,65,,,,2875,,,,,NA,2,NA,NA,3
1995,1995f,Poland,15,Balto-Slavic,PO,0,0,82.08,,,22.94122761,3687,5.577580711,33.48171333,19.37518113,49.14623544,3,2,NA,NA,0
1996,1996f,Poland,31,Balto-Slavic,PO,0,0,68.17,,,22.06915075,4147,5.165583461,32.15280495,18.32288717,50.65235461,3,2,NA,NA,1
1997,1997f,Poland,54,Balto-Slavic,PO,16.25,0,55.79,,,23.3333716,4123,4.502068575,31.41152967,17.64565178,52.29227183,3,2,NA,NA,2
1998,1998f,Poland,19,Balto-Slavic,PO,96.01,0,0,,,25.94864463,4518,3.876607429,31.17839971,17.33429089,53.65152206,3,0,NA,NA,1
1999,1999f,Poland,17,Balto-Slavic,PO,100,0,0,,,24.0918862,4398,3.25278342,30.21274072,16.79865981,54.49512994,3,0,NA,NA,1
2001,2001f,Poland,11,Balto-Slavic,PO,61.11,0,17.57,,,27.18732567,4991,3.253415017,27.38667363,14.54306069,58.26283223,3,0,NA,NA,0
2003,2003f,Poland,90,Balto-Slavic,PO,0,0,69.46,,,33.35044951,5702,2.609803199,27.45741024,15.51705007,58.04412903,3,2,NA,NA,2
2004,2004f,Poland,27,Balto-Slavic,PO,0,0,56.29,,,34.23546042,6681,3.292604901,28.76546875,16.42926574,56.3918203,3,2,NA,NA,1
2005,2005sf,Poland,81,Balto-Slavic,PO,8.71,0,40.42,,,34.61157158,8022,2.918942384,28.63729519,16.00920719,56.32227192,3,2,NA,NA,2
2006,2006sf,Poland,70,Balto-Slavic,PO,63.61,0,9.13,,,37.82095339,9035,2.691992284,28.76295899,16.30278157,56.18782324,3,0,NA,NA,2
2007,2007sf,Poland,75,Balto-Slavic,PO,62.3,0,9.31,,,38.51628789,11255,3.045537377,28.66700687,16.32149004,55.56594145,3,0,NA,NA,2
2008,2008f,Poland,14,Balto-Slavic,PO,52.63,0,15.79,,,37.81486981,13996,2.592622267,28.66508345,16.09704948,55.98391687,3,0,NA,NA,0
2008,2008sf1,Poland,42,Balto-Slavic,PO,52.63,0,15.79,,,37.81486981,13996,2.592622267,28.66508345,16.09704948,55.98391687,3,0,NA,NA,1
2009,2009sf2,Poland,43,Balto-Slavic,PO,60.36,0,15.79,,,37.14225324,11526,2.558918387,29.50820867,16.32958583,56.69524972,3,0,NA,NA,1
2010,2010sf1,Poland,44,Balto-Slavic,PO,52.63,0,15.79,,,39.87921296,12613,2.857737254,28.85832889,15.33924874,56.2700609,3,0,NA,NA,1
2011,2011sf1,Poland,18,Balto-Slavic,PO,53.35,0,15.75,,,42.39422304,13880,3.085064312,29.57889821,15.70061287,55.20654515,3,0,NA,NA,0
2014,2014f,Poland,62,Balto-Slavic,PO,56.5,0,15.79,,,47.21968346,14271,2.848161922,29.19869989,16.536917,56.5717104,3,0,NA,NA,1
2014,2014sf2,Poland,70,Balto-Slavic,PO,56.5,0,15.79,,,47.21968346,14271,2.848161922,29.19869989,16.536917,56.5717104,3,0,NA,NA,2
2015,2015f,Poland,10,Balto-Slavic,PO,55.64,0,13.8,,,49.09122809,12578,2.374644109,30.12683276,17.47659224,56.22304443,3,0,NA,NA,0
2015,2015sf2,Poland,57,Balto-Slavic,PO,55.64,0,13.8,,,49.09122809,12578,2.374644109,30.12683276,17.47659224,56.22304443,3,0,NA,NA,2
2016,2016f,Poland,229,Balto-Slavic,PO,75.55,0,0,,,51.92485915,12447,2.537232618,29.52346864,17.97023537,56.28373045,3,0,NA,NA,3
2016,2016sf2,Poland,151,Balto-Slavic,PO,75.55,0,0,,,51.92485915,12447,2.537232618,29.52346864,17.97023537,56.28373045,3,0,NA,NA,2
2017,2017f,Poland,64,Balto-Slavic,PO,77.27,0,0,,,54.1610234,13865,2.872298457,28.35149648,16.81767584,56.59881347,3,0,NA,NA,0
2017,2017sf1,Poland,119,Balto-Slavic,PO,77.27,0,0,,,54.1610234,13865,2.872298457,28.35149648,16.81767584,56.59881347,3,0,NA,NA,2
2018,2018sf2,Poland,81,Balto-Slavic,PO,69.73,0,0,,,55.24146204,15468,2.338426296,28.5367101,16.72730615,56.67771988,3,0,NA,NA,0
2019,2019sf1,Poland,119,Balto-Slavic,PO,70.18,0,0,,,55.53524923,15695,2.346378825,27.97693617,16.6390557,57.56275413,3,0,NA,NA,2
1994,1994f,Romania,14,Italic,RO,3.39,0,86.7,,,24.90135304,1323,19.88540057,42.732837,28.7054063,29.70996098,1,2,NA,NA,0
1998,1998f,Romania,6,Italic,RO,55.42,4.82,31.12,,,23.01548056,1852,14.37943995,32.2122153,21.39176442,43.59092837,3,0,NA,NA,0
2000,2000f,Romania,25,Italic,RO,60.44,5.49,34.06,,,21.58888431,1660,10.85391805,30.26346214,19.81289205,49.1808772,3,0,NA,NA,1
2002,2002f,Romania,71,Italic,RO,0,0,100,,,24.01302936,2120,11.34243769,33.32698502,21.80926831,45.65227242,3,2,NA,NA,2
2003,2003f,Romania,73,Italic,RO,0,0,100,,,24.21273505,2679,11.91438409,32.04849373,21.0476788,45.25754803,3,2,NA,NA,2
2004,2004f,Romania,18,Italic,RO,0.33,0.23,99.41,,0.17,25.74393627,3495,12.70551146,31.83478736,21.24200462,45.16108862,3,2,NA,NA,0
2005,2005f,Romania,158,Italic,RO,41.58,25.16,29.1,,0.2,24.53522061,4618,8.486104289,32.26587428,21.26789929,47.92860258,3,0,NA,0.030938945,3
2005,2005sf,Romania,235,Italic,RO,41.58,25.16,29.1,,0.2,24.53522061,4618,8.486104289,32.26587428,21.26789929,47.92860258,3,0,NA,0.030938945,3
2006,2006f,Romania,172,Italic,RO,42.13,25.35,28.25,,0.18,24.7712265,5757,7.820806587,32.97827709,21.10539481,48.25351424,3,0,NA,0.011316976,3
2007,2007f,Romania,84,Italic,RO,69.9,19.82,7.84,,0.22,24.71082905,8360,5.501500971,34.28218255,21.02806472,49.34648622,3,0,NA,0.012613605,2
2008,2008f,Romania,45,Italic,RO,75.68,17.16,1.3,20635460,0.2,26.15534462,10435,6.30189321,36.77415268,21.94535141,46.62713357,3,0,NA,0.013610574,1
2008,2008sf1,Romania,94,Italic,RO,75.68,17.16,1.3,20635460,0.2,26.15534462,10435,6.30189321,36.77415268,21.94535141,46.62713357,3,0,NA,0.013610574,2
2009,2009f,Romania,40,Italic,RO,57.24,0.58,35.62,20440290,0.13,26.02361223,8548,6.116432948,36.42487093,21.00696485,48.37950824,3,0,-0.009457991,0.013145304,1
2009,2009sf1,Romania,67,Italic,RO,57.24,0.58,35.62,20440290,0.13,26.02361223,8548,6.116432948,36.42487093,21.00696485,48.37950824,3,0,-0.009457991,0.013145304,2
2010,2010f,Romania,162,Italic,RO,52.46,23.53,1.93,20294683,0.21,32.38227144,8214,4.996986838,38.00926938,22.97649355,46.23638519,3,0,-0.007123529,0.012893306,3
2010,2010sf2,Romania,104,Italic,RO,52.46,23.53,1.93,20294683,0.21,32.38227144,8214,4.996986838,38.00926938,22.97649355,46.23638519,3,0,-0.007123529,0.012893306,2
2011,2011f,Romania,77,Italic,RO,61.95,23.16,5.79,20199059,0.29,37.05509797,9099,6.253288886,38.69547473,24.87729694,42.96263003,3,0,-0.004711776,0.01223146,2
2011,2011sf2,Romania,111,Italic,RO,61.95,23.16,5.79,20199059,0.29,37.05509797,9099,6.253288886,38.69547473,24.87729694,42.96263003,3,0,-0.004711776,0.01223146,3
2012,2012f,Romania,71,Italic,RO,39.95,8.85,34.35,20095996,0.3,37.53182457,8507,4.684393741,32.76064462,19.98691786,50.36572377,3,0,-0.005102366,0.0117382,2
2012,2012sf1,Romania,120,Italic,RO,39.95,8.85,34.35,20095996,0.3,37.53182457,8507,4.684393741,32.76064462,19.98691786,50.36572377,3,0,-0.005102366,0.0117382,3
2013,2013f,Romania,65,Italic,RO,40,4,53.14,20020074,0.33,40.03406157,9548,5.382162686,32.35790854,20.43739856,50.4570153,3,2,-0.003777967,0.010750241,2
2013,2013sf2,Romania,83,Italic,RO,40,4,53.14,20020074,0.33,40.03406157,9548,5.382162686,32.35790854,20.43739856,50.4570153,3,2,-0.003777967,0.010750241,2
2014,2014f,Romania,72,Italic,RO,5.71,10.14,64.7,19947311,0.34,41.42723374,10044,4.712649874,32.01856821,21.04668944,51.7164974,3,2,-0.003634502,0.008981057,2
2014,2014sf2,Romania,125,Italic,RO,5.71,10.14,64.7,19947311,0.34,41.42723374,10044,4.712649874,32.01856821,21.04668944,51.7164974,3,2,-0.003634502,0.008981057,3
2015,2015f,Romania,35,Italic,RO,7.99,7.99,63.69,19870647,0.3,41.38512795,8969,4.186788615,30.09779474,19.58447032,53.5445133,3,2,-0.003843325,0.008423043,1
2015,2015sf1,Romania,89,Italic,RO,7.99,7.99,63.69,19870647,0.3,41.38512795,8969,4.186788615,30.09779474,19.58447032,53.5445133,3,2,-0.003843325,0.008423043,2
2017,2017f,Romania,282,Italic,RO,14.54,0,81.07,19643949,0.27,42.02461908,10807,4.313298225,28.89203198,19.93639786,57.32322705,3,2,-0.011408687,,3
2017,2017sf2,Romania,174,Italic,RO,14.54,0,81.07,19643949,0.27,42.02461908,10807,4.313298225,28.89203198,19.93639786,57.32322705,3,2,-0.011408687,,2
2018,2018sf2,Romania,107,Italic,RO,14.45,0,79.05,19533481,0.45,41.8616969,12399,4.331834131,28.1915063,18.70315957,57.84895587,3,2,-0.005623513,,1
2019,2019sf2,Romania,67,Italic,RO,23.76,0,71.96,19414458,0.53,40.42178425,12890,4.125600093,27.24533574,17.09662241,59.04589184,3,2,-0.006093282,,1
1994,1994f,Russia,70,Balto-Slavic,RU,,,,,,27.75837904,2662,6.109561032,41.21529267,,44.83260843,3,NA,NA,NA,2
1995,1995f,Russia,17,Balto-Slavic,RU,,,,,,29.28901135,2666,6.692231083,34.53919264,,52.22880346,3,NA,NA,NA,1
1997,1997f,Russia,33,Balto-Slavic,RU,,,,,,24.72984153,2738,5.869762144,34.68922704,,50.59521523,3,NA,NA,NA,1
2000,2000f,Russia,155,Balto-Slavic,RU,,,,,,44.06044131,1772,5.751715628,33.91897032,,49.71770944,3,NA,NA,NA,3
2001,2001f,Russia,37,Balto-Slavic,RU,,,,,,36.8934936,2100,5.875721568,31.83735412,,51.46595396,3,NA,NA,NA,1
2002,2002f,Russia,55,Balto-Slavic,RU,,,,,,35.21259406,2378,5.565713753,29.05639281,15.19344479,53.84374139,3,NA,NA,NA,2
2003,2003f,Russia,164,Balto-Slavic,RU,,,,,,35.24998177,2975,5.502946052,28.65313499,14.36733469,53.81745508,3,NA,NA,NA,3
2004,2004f,Russia,67,Balto-Slavic,RU,,,,,,34.41789105,4102,4.904441948,31.70222243,15.21650718,50.65827059,3,NA,NA,NA,2
2005,2005f,Russia,57,Balto-Slavic,RU,,,,,,35.20306596,5323,4.255916006,32.62923207,15.68022367,48.80604449,3,NA,NA,NA,1
2006,2006f,Russia,248,Balto-Slavic,RU,,,,,,33.73047544,6920,3.861312471,31.78026059,15.29122766,49.72147556,3,NA,NA,NA,3
2006,2006sf,Russia,217,Balto-Slavic,RU,,,,,,33.73047544,6920,3.861312471,31.78026059,15.29122766,49.72147556,3,NA,NA,NA,3
2007,2007f,Russia,207,Balto-Slavic,RU,,,,,,30.16406048,9101,3.778901706,31.2220408,15.11463226,50.67304761,3,NA,NA,NA,3
2008,2008f,Russia,272,Balto-Slavic,RU,,,,142008838,,31.30956033,11635,3.753341188,30.7868817,14.93315486,50.69568778,3,NA,NA,NA,3
2008,2008sf1,Russia,135,Balto-Slavic,RU,,,,142008838,,31.30956033,11635,3.753341188,30.7868817,14.93315486,50.69568778,3,NA,NA,NA,3
2009,2009f,Russia,91,Balto-Slavic,RU,,,,141903979,,27.9381012,8563,4.084448697,29.32693903,12.89797142,53.7665267,3,NA,-0.000738398,NA,2
2010,2010f,Russia,90,Balto-Slavic,RU,,,,141914509,,29.21556079,10675,3.343898249,29.99958822,12.81547047,53.12021224,3,NA,7.42E-05,NA,2
2010,2010sf1,Russia,74,Balto-Slavic,RU,,,,141914509,,29.21556079,10675,3.343898249,29.99958822,12.81547047,53.12021224,3,NA,7.42E-05,NA,2
2011,2011f,Russia,77,Balto-Slavic,RU,,,,142856536,,28.05536148,14311,3.150725721,29.41358884,11.47093372,53.79758316,3,NA,0.006637989,NA,2
2011,2011sf1,Russia,64,Balto-Slavic,RU,,,,142856536,,28.05536148,14311,3.150725721,29.41358884,11.47093372,53.79758316,3,NA,0.006637989,NA,1
2012,2012f,Russia,259,Balto-Slavic,RU,,,,143056383,,26.90732034,15421,2.926030878,29.10286807,11.41528544,54.50964682,3,NA,0.001398935,NA,3
2012,2012sf1,Russia,152,Balto-Slavic,RU,,,,143056383,,26.90732034,15421,2.926030878,29.10286807,11.41528544,54.50964682,3,NA,0.001398935,NA,3
2013,2013f,Russia,174,Balto-Slavic,RU,,,,,,25.84533683,15975,2.993600488,28.19128918,11.05730634,56.12160455,3,NA,NA,NA,3
2013,2013sf1,Russia,156,Balto-Slavic,RU,,,,,,25.84533683,15975,2.993600488,28.19128918,11.05730634,56.12160455,3,NA,NA,NA,3
2014,2014f,Russia,89,Balto-Slavic,RU,,,,143666931,,27.11109705,14096,3.360605488,27.93152706,11.33558041,55.68483069,3,NA,0.004267884,NA,2
2014,2014sf1,Russia,63,Balto-Slavic,RU,,,,143666931,,27.11109705,14096,3.360605488,27.93152706,11.33558041,55.68483069,3,NA,0.004267884,NA,2
2015,2015f,Russia,303,Balto-Slavic,RU,,,,,,28.70338944,9313,3.873104487,29.79405999,12.38301887,56.14249097,3,NA,NA,NA,3
2015,2015sf1,Russia,182,Balto-Slavic,RU,,,,,,28.70338944,9313,3.873104487,29.79405999,12.38301887,56.14249097,3,NA,NA,NA,3
2016,2016f,Russia,491,Balto-Slavic,RU,,,,,,25.85448298,8705,3.840217285,29.17390507,11.7002791,57.01232515,3,NA,NA,NA,3
2016,2016sf1,Russia,342,Balto-Slavic,RU,,,,,,25.85448298,8705,3.840217285,29.17390507,11.7002791,57.01232515,3,NA,NA,NA,3
2018,2018sf2,Russia,65,Balto-Slavic,RU,,,,,,30.7932713,11287,3.394254979,32.55431338,12.81988929,53.42883068,3,NA,NA,NA,0
2019,2019f,Russia,353,Balto-Slavic,RU,,,,,,28.53639836,11498,3.495566547,32.27292899,12.99133379,53.96503554,3,NA,NA,NA,3
2019,2019sf2,Russia,216,Balto-Slavic,RU,,,,,,28.53639836,11498,3.495566547,32.27292899,12.99133379,53.96503554,3,NA,NA,NA,2
1994,1994f,Slovakia,15,Balto-Slavic,SL,49.28,20.62,30.09,,,55.32432745,3771,,,,,NA,0,NA,NA,0
1996,1996f,Slovakia,19,Balto-Slavic,SL,77.78,0,22.22,,,49.29275617,5197,2.300278484,28.59691259,17.9920949,56.67103318,3,0,NA,NA,1
1998,1998f,Slovakia,8,Balto-Slavic,SL,70.74,1.32,23.74,,,45.51692149,5539,2.124670534,27.97281159,18.23866575,57.94860733,3,0,NA,NA,0
2009,2009sf2,Slovakia,8,Balto-Slavic,SL,29.09,0,70.91,,,68.03611809,16532,2.085133284,29.43670212,15.17654924,58.95802326,3,2,NA,NA,0
2010,2010sf1,Slovakia,24,Balto-Slavic,SL,35.45,25.72,38.84,,,77.20847745,16751,1.667592725,30.62736304,18.1321109,58.26996991,3,2,NA,NA,0
2011,2011sf2,Slovakia,48,Balto-Slavic,SL,46.05,53.95,0,,,84.90753509,18362,2.162725782,31.0354118,18.22577447,56.80795306,3,1,NA,NA,1
2012,2012sf2,Slovakia,22,Balto-Slavic,SL,10.27,15.41,74.32,,,90.92210186,17482,2.272122825,31.13781362,18.21796484,57.47190081,3,2,NA,NA,0
1998,1998f,North Macedonia,16,Albanian/Balto-Slavic,NO,,,,,,23.26672869,1867,10.86171647,27.75439536,17.16404337,43.41414254,3,NA,NA,NA,1
2000,2000f,North Macedonia,29,Albanian/Balto-Slavic,NO,,,,,,32.94684009,1855,10.09628146,21.40633672,8.968573796,52.79513847,3,NA,NA,NA,1
2002,2002f,North Macedonia,25,Albanian/Balto-Slavic,NO,,,,,,26.30084964,1950,10.17012077,19.37806722,8.436041318,52.90179866,3,NA,NA,NA,0
2004,2004f,North Macedonia,47,Albanian/Balto-Slavic,NO,,,,,,30.70416616,2763,11.55399486,21.03844209,7.685212226,54.19394129,3,NA,NA,NA,1
2004,2004sf,North Macedonia,71,Albanian/Balto-Slavic,NO,,,,,,30.70416616,2763,11.55399486,21.03844209,7.685212226,54.19394129,3,NA,NA,NA,2
2005,2005f,North Macedonia,52,Albanian/Balto-Slavic,NO,,,,,,34.80760066,3037,9.736194549,20.36200709,9.693399514,55.766793,3,NA,NA,NA,1
2005,2005sf,North Macedonia,97,Albanian/Balto-Slavic,NO,,,,,,34.80760066,3037,9.736194549,20.36200709,9.693399514,55.766793,3,NA,NA,NA,2
2006,2006f,North Macedonia,56,Albanian/Balto-Slavic,NO,,,,,,37.7914825,3326,8.989368056,21.66258512,10.21592402,56.28598734,3,NA,NA,NA,1
2006,2006sf,North Macedonia,76,Albanian/Balto-Slavic,NO,,,,,,37.7914825,3326,8.989368056,21.66258512,10.21592402,56.28598734,3,NA,NA,NA,2
2007,2007f,North Macedonia,73,Albanian/Balto-Slavic,NO,,,,,,44.11661379,4037,8.932416885,20.58092355,10.20062271,56.67262912,3,NA,NA,NA,1
2007,2007sf,North Macedonia,97,Albanian/Balto-Slavic,NO,,,,,,44.11661379,4037,8.932416885,20.58092355,10.20062271,56.67262912,3,NA,NA,NA,2
2008,2008sf2,North Macedonia,64,Albanian/Balto-Slavic,NO,,,,4737171,,43.22446914,4794,11.44351515,19.53312926,9.771987756,55.10665478,3,NA,NA,NA,1
2009,2009sf1,North Macedonia,45,Albanian/Balto-Slavic,NO,,,,4799252,,32.80554336,4546,10.37016849,18.97270285,8.827076228,57.08934885,3,NA,0.013105079,NA,1
2010,2010sf1,North Macedonia,37,Albanian/Balto-Slavic,NO,,,,4858199,,39.78975339,4545,10.12060481,21.04226885,9.865628773,55.09448977,3,NA,0.012282539,NA,0
2011,2011sf2,North Macedonia,36,Albanian/Balto-Slavic,NO,,,,4920305,,47.12421314,5064,9.350992921,21.592422,11.4100813,55.09494039,3,NA,0.01278375,NA,0
2012,2012f,North Macedonia,71,Albanian/Balto-Slavic,NO,,,,4985870,,45.374253,4697,9.104719704,21.0808587,10.23863142,56.31161574,3,NA,0.013325393,NA,2
2012,2012sf2,North Macedonia,53,Albanian/Balto-Slavic,NO,,,,4985870,,45.374253,4697,9.104719704,21.0808587,10.23863142,56.31161574,3,NA,0.013325393,NA,1
2013,2013sf2,North Macedonia,28,Albanian/Balto-Slavic,NO,,,,5051275,,43.39647453,5210,10.02747609,22.14046476,9.914104855,54.84477705,3,NA,0.013118072,NA,0
2014,2014sf2,North Macedonia,33,Albanian/Balto-Slavic,NO,,,,5107970,,47.66285529,5468,10.17756728,22.82257866,10.95140354,53.82663263,3,NA,0.011223899,NA,0
2015,2015sf1,North Macedonia,28,Albanian/Balto-Slavic,NO,,,,5166493,,48.73799991,4843,9.726918494,23.92218322,11.76035953,53.73018173,3,NA,0.011457193,NA,1
2016,2016sf2,North Macedonia,88,Albanian/Balto-Slavic,NO,,,,5210721,,50.66384216,5133,9.172908313,23.96304609,12.28893989,53.54954228,3,NA,0.008560546,NA,1
2017,2017sf2,North Macedonia,69,Albanian/Balto-Slavic,NO,,,,5258317,,55.14571934,5432,7.873245042,24.25894588,12.60253096,54.53918907,3,NA,0.009134245,NA,0
2018,2018sf1,North Macedonia,24,Albanian/Balto-Slavic,NO,,,,5295619,,60.37513882,6087,8.470386518,24.0504866,13.34754275,54.32145003,3,NA,0.007093905,NA,0
2019,2019f,North Macedonia,292,Albanian/Balto-Slavic,NO,,,,5328212,,62.29613311,6022,8.046818642,23.49999061,13.25090241,55.2218154,3,NA,0.00615471,NA,3
